,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
4328,Cuba,CUB,2021-09-15,17220087.0,7461666.0,4444521.0,76,11315124.0,65.94418231740103
4329,Cuba,CUB,2021-09-16,17498490.0,7708885.0,4457783.0,74,11315124.0,68.12903685368362
4330,Cuba,CUB,2021-09-17,17766271.0,7904075.0,4472022.0,78,11315124.0,69.85407318558772
4331,Cuba,CUB,2021-09-18,18126208.0,8200250.0,4507757.0,75,11315124.0,72.47158758489964
4332,Cuba,CUB,2021-09-19,18402491.0,8377546.0,4568048.0,57,11315124.0,74.03848159330822
4333,Cuba,CUB,2021-09-20,18752564.0,8537572.0,4655726.0,63,11315124.0,75.45274802114409
4334,Cuba,CUB,2021-09-21,19073986.0,8635392.0,4729445.0,60,11315124.0,76.31725467613082
4335,Cuba,CUB,2021-09-22,19418317.0,8737060.0,4793101.0,63,11315124.0,77.21576891247503
4336,Cuba,CUB,2021-09-23,19751634.0,8815520.0,4862226.0,59,11315124.0,77.90917713318916
4337,Cuba,CUB,2021-09-24,19991460.0,8879811.0,4913404.0,70,11315124.0,78.477363571093
4338,Cuba,CUB,2021-09-25,20168798.0,8973362.0,4942869.0,56,11315124.0,79.30414196079512
4339,Cuba,CUB,2021-09-26,20298170.0,9048689.0,4955621.0,59,11315124.0,79.96986157641754
4340,Cuba,CUB,2021-09-27,20535957.0,9153935.0,4990546.0,64,11315124.0,80.89999720727762
4341,Cuba,CUB,2021-09-28,20788249.0,9263108.0,5033023.0,52,11315124.0,81.86483860008958
4342,Cuba,CUB,2021-09-29,21004660.0,9331789.0,5073888.0,51,11315124.0,82.4718226684922
4343,Cuba,CUB,2021-09-30,21292523.0,9434924.0,5146950.0,48,11315124.0,83.38330185334249
4344,Cuba,CUB,2021-10-01,21444151.0,9477620.0,5207046.0,58,11315124.0,83.76063753256261
4345,Cuba,CUB,2021-10-02,21516690.0,9494757.0,5234380.0,50,11315124.0,83.91208969517258
4346,Cuba,CUB,2021-10-03,21549854.0,9500116.0,5245735.0,48,11315124.0,83.95945108511404
4347,Cuba,CUB,2021-10-04,21681271.0,9524916.0,5318954.0,46,11315124.0,84.17862676538056
4348,Cuba,CUB,2021-10-05,21876763.0,9550053.0,5444754.0,38,11315124.0,84.40078076033457
4349,Cuba,CUB,2021-10-06,22116160.0,9571923.0,5606045.0,45,11315124.0,84.59406189450509
4350,Cuba,CUB,2021-10-07,22352125.0,9593695.0,5769198.0,40,11315124.0,84.78647693122939
4351,Curaçao,CUW,2021-03-29,19609.0,15406.0,4203.0,0,165005.0,9.336686767067665
4352,Curaçao,CUW,2021-03-30,20485.0,15755.0,4730.0,3,165005.0,9.548195509226993
4353,Curaçao,CUW,2021-04-01,22339.0,16498.0,5841.0,0,165005.0,9.998484894397139
4354,Curaçao,CUW,2021-04-05,28137.0,20457.0,7680.0,0,165005.0,12.397806127087058
4355,Curaçao,CUW,2021-04-06,30206.0,22031.0,8175.0,0,165005.0,13.35171661464804
4356,Curaçao,CUW,2021-04-07,32330.0,23497.0,8833.0,14,165005.0,14.240174540165448
4357,Curaçao,CUW,2021-04-08,34130.0,24613.0,9517.0,4,165005.0,14.916517681282384
4358,Curaçao,CUW,2021-04-09,36866.0,26645.0,10221.0,2,165005.0,16.147995515287416
4359,Curaçao,CUW,2021-04-10,40648.0,29990.0,10658.0,2,165005.0,18.17520681191479
4360,Curaçao,CUW,2021-04-13,49926.0,37940.0,11986.0,6,165005.0,22.99324262901124
4361,Curaçao,CUW,2021-04-14,53519.0,41117.0,12402.0,2,165005.0,24.91863882912639
4362,Curaçao,CUW,2021-04-15,58175.0,45386.0,12789.0,6,165005.0,27.505833156571015
4363,Curaçao,CUW,2021-04-16,61031.0,47915.0,13116.0,4,165005.0,29.038513984424714
4364,Curaçao,CUW,2021-04-17,64447.0,50876.0,13571.0,2,165005.0,30.833005060452713
4365,Curaçao,CUW,2021-04-19,68760.0,55151.0,13609.0,0,165005.0,33.423835641344205
4366,Curaçao,CUW,2021-04-20,71973.0,57681.0,14292.0,9,165005.0,34.957122511439046
4367,Curaçao,CUW,2021-04-21,74839.0,59842.0,14997.0,1,165005.0,36.26677979455168
4368,Curaçao,CUW,2021-04-22,77687.0,62322.0,15365.0,4,165005.0,37.769764552589315
4369,Curaçao,CUW,2021-04-23,80356.0,64686.0,15670.0,1,165005.0,39.20244841065422
4370,Curaçao,CUW,2021-04-24,84016.0,67614.0,16402.0,4,165005.0,40.97694009272446
4371,Curaçao,CUW,2021-04-25,84716.0,68206.0,16510.0,0,165005.0,41.33571709948183
4372,Curaçao,CUW,2021-04-26,86781.0,68723.0,18058.0,0,165005.0,41.649040938153384
4373,Curaçao,CUW,2021-04-27,89193.0,69788.0,19405.0,5,165005.0,42.29447592497197
4374,Curaçao,CUW,2021-04-28,89746.0,69977.0,19769.0,1,165005.0,42.40901790854822
4375,Curaçao,CUW,2021-04-29,93919.0,71645.0,22274.0,2,165005.0,43.41989636677677
4376,Curaçao,CUW,2021-04-30,95693.0,72248.0,23445.0,1,165005.0,43.78533983818672
4377,Curaçao,CUW,2021-05-01,97496.0,72855.0,24641.0,0,165005.0,44.15320747856126
4378,Curaçao,CUW,2021-05-02,97504.0,72861.0,24643.0,0,165005.0,44.15684373200812
4379,Curaçao,CUW,2021-05-03,100527.0,73347.0,27180.0,0,165005.0,44.45138026120421
4380,Curaçao,CUW,2021-05-04,102803.0,74294.0,28509.0,3,165005.0,45.02530226356777
4381,Curaçao,CUW,2021-05-05,105720.0,75555.0,30165.0,0,165005.0,45.78952152965062
4382,Curaçao,CUW,2021-05-06,106971.0,76031.0,30940.0,0,165005.0,46.077997636435256
4383,Curaçao,CUW,2021-05-08,108202.0,76490.0,31712.0,0,165005.0,46.35617102512045
4384,Curaçao,CUW,2021-05-09,109444.0,77141.0,32303.0,0,165005.0,46.75070452410533
4385,Curaçao,CUW,2021-05-10,110103.0,77334.0,32769.0,0,165005.0,46.86767067664616
4386,Curaçao,CUW,2021-05-11,111446.0,77849.0,33597.0,1,165005.0,47.17978243083543
4387,Curaçao,CUW,2021-05-12,112966.0,78279.0,34687.0,2,165005.0,47.44038059452744
4388,Curaçao,CUW,2021-05-13,115561.0,78676.0,36885.0,1,165005.0,47.68097936426169
4389,Curaçao,CUW,2021-05-14,117613.0,78944.0,38669.0,0,165005.0,47.84339868488834
4390,Curaçao,CUW,2021-05-15,120109.0,79333.0,40776.0,1,165005.0,48.07914911669343
4391,Curaçao,CUW,2021-05-16,123637.0,79747.0,43890.0,0,165005.0,48.33005060452714
4392,Curaçao,CUW,2021-05-17,125633.0,79954.0,45679.0,0,165005.0,48.45550134844399
4393,Curaçao,CUW,2021-05-18,129059.0,80391.0,48668.0,2,165005.0,48.720341807824006
4394,Curaçao,CUW,2021-05-19,132406.0,80771.0,51635.0,0,165005.0,48.95063785945881
4395,Curaçao,CUW,2021-05-20,135302.0,81097.0,54205.0,0,165005.0,49.148207630071816
4396,Curaçao,CUW,2021-05-21,139995.0,81895.0,58100.0,1,165005.0,49.63182933850489
4397,Curaçao,CUW,2021-05-22,142102.0,82230.0,59872.0,1,165005.0,49.83485348928821
4398,Curaçao,CUW,2021-05-23,143089.0,82494.0,60595.0,0,165005.0,49.99484864095027
4399,Curaçao,CUW,2021-05-24,144571.0,82814.0,61757.0,0,165005.0,50.18878215811642
4400,Curaçao,CUW,2021-05-25,147005.0,83290.0,63715.0,0,165005.0,50.47725826490106
4401,Curaçao,CUW,2021-05-26,147350.0,83341.0,64009.0,0,165005.0,50.50816641919942
4402,Curaçao,CUW,2021-05-27,148687.0,83676.0,65011.0,0,165005.0,50.71119056998272
4403,Curaçao,CUW,2021-05-28,150319.0,84009.0,66310.0,0,165005.0,50.91300263628374
4404,Curaçao,CUW,2021-05-29,151302.0,84267.0,67035.0,0,165005.0,51.06936153449896
4405,Curaçao,CUW,2021-05-30,152260.0,84505.0,67755.0,0,165005.0,51.21359958789128
4406,Curaçao,CUW,2021-05-31,153779.0,84974.0,68805.0,0,165005.0,51.497833398987915
4407,Curaçao,CUW,2021-06-01,154426.0,85175.0,69251.0,0,165005.0,51.619647889457895
4408,Curaçao,CUW,2021-06-02,155208.0,85314.0,69894.0,0,165005.0,51.70388776097694
4409,Curaçao,CUW,2021-06-03,156188.0,85568.0,70620.0,0,165005.0,51.85782249022757
4410,Curaçao,CUW,2021-06-04,156456.0,85649.0,70807.0,0,165005.0,51.90691191176025
4411,Curaçao,CUW,2021-06-05,157135.0,85818.0,71317.0,0,165005.0,52.00933305051362
4412,Curaçao,CUW,2021-06-06,157556.0,85921.0,71635.0,0,165005.0,52.071755401351474
4413,Curaçao,CUW,2021-06-07,158274.0,86160.0,72114.0,0,165005.0,52.21659949698494
4414,Curaçao,CUW,2021-06-08,158977.0,86398.0,72579.0,1,165005.0,52.36083755037726
4415,Curaçao,CUW,2021-06-09,159552.0,86576.0,72976.0,0,165005.0,52.46871306930093
4416,Curaçao,CUW,2021-06-10,160026.0,86786.0,73240.0,0,165005.0,52.59598193994122
4417,Curaçao,CUW,2021-06-11,160585.0,86988.0,73597.0,0,165005.0,52.71840247265235
4418,Curaçao,CUW,2021-06-12,161143.0,87142.0,74001.0,0,165005.0,52.81173297778855
4419,Curaçao,CUW,2021-06-13,161498.0,87255.0,74243.0,0,165005.0,52.88021575103785
4420,Curaçao,CUW,2021-06-14,162024.0,87402.0,74622.0,0,165005.0,52.969303960486045
4421,Curaçao,CUW,2021-06-15,162453.0,87525.0,74928.0,0,165005.0,53.04384715614678
4422,Curaçao,CUW,2021-06-16,162833.0,87672.0,75161.0,0,165005.0,53.13293536559498
4423,Curaçao,CUW,2021-06-17,163189.0,87789.0,75400.0,0,165005.0,53.203842307808856
4424,Curaçao,CUW,2021-06-18,163693.0,87910.0,75783.0,0,165005.0,53.2771734189873
4425,Curaçao,CUW,2021-06-19,164039.0,87994.0,76045.0,0,165005.0,53.328080967243416
4426,Curaçao,CUW,2021-06-20,164397.0,88065.0,76332.0,0,165005.0,53.37110996636466
4427,Curaçao,CUW,2021-06-21,164581.0,88115.0,76466.0,0,165005.0,53.40141207842186
4428,Curaçao,CUW,2021-06-22,164881.0,88174.0,76707.0,2,165005.0,53.437168570649376
4429,Curaçao,CUW,2021-06-23,165266.0,88277.0,76989.0,0,165005.0,53.499590921487226
4430,Curaçao,CUW,2021-06-24,165545.0,88355.0,77190.0,0,165005.0,53.546862216296475
4431,Curaçao,CUW,2021-06-25,165936.0,88439.0,77497.0,0,165005.0,53.597769764552595
4432,Curaçao,CUW,2021-06-26,166168.0,88486.0,77682.0,1,165005.0,53.62625374988637
4433,Curaçao,CUW,2021-06-27,166466.0,88553.0,77913.0,0,165005.0,53.666858580043034
4434,Curaçao,CUW,2021-06-28,166942.0,88632.0,78310.0,0,165005.0,53.71473591709343
4435,Curaçao,CUW,2021-06-29,167151.0,88696.0,78455.0,0,165005.0,53.75352262052665
4436,Curaçao,CUW,2021-06-30,167493.0,88793.0,78700.0,0,165005.0,53.81230871791763
4437,Curaçao,CUW,2021-07-01,167589.0,88835.0,78754.0,0,165005.0,53.83776249204569
4438,Curaçao,CUW,2021-07-02,167673.0,88840.0,78833.0,0,165005.0,53.84079270325142
4439,Curaçao,CUW,2021-07-03,167952.0,89019.0,78933.0,0,165005.0,53.949274264416225
4440,Curaçao,CUW,2021-07-04,168003.0,89025.0,78978.0,0,165005.0,53.952910517863096
4441,Curaçao,CUW,2021-07-06,168493.0,89102.0,79391.0,0,165005.0,53.99957577043119
4442,Curaçao,CUW,2021-07-07,168879.0,89474.0,79405.0,0,165005.0,54.22502348413685
4443,Curaçao,CUW,2021-07-09,169429.0,89550.0,79879.0,0,165005.0,54.2710826944638
4444,Curaçao,CUW,2021-07-10,169974.0,90085.0,79889.0,0,165005.0,54.595315293475956
4445,Curaçao,CUW,2021-07-13,170473.0,90157.0,80316.0,0,165005.0,54.63895033483834
4446,Curaçao,CUW,2021-07-14,170857.0,90525.0,80332.0,0,165005.0,54.86197387957941
4447,Curaçao,CUW,2021-07-15,171241.0,90604.0,80637.0,0,165005.0,54.909851216629804
4448,Curaçao,CUW,2021-07-16,171286.0,90607.0,80679.0,0,165005.0,54.91166934335323
4449,Curaçao,CUW,2021-07-17,171810.0,91122.0,80688.0,0,165005.0,55.2237810975425
4450,Curaçao,CUW,2021-07-18,171832.0,91132.0,80700.0,0,165005.0,55.229841519953936
4451,Curaçao,CUW,2021-07-19,172239.0,91223.0,81016.0,0,165005.0,55.28499136389806
4452,Curaçao,CUW,2021-07-20,172271.0,91230.0,81041.0,0,165005.0,55.28923365958607
4453,Curaçao,CUW,2021-07-21,172696.0,91640.0,81056.0,0,165005.0,55.5377109784552
4454,Curaçao,CUW,2021-07-22,172926.0,91701.0,81225.0,0,165005.0,55.574679555165
4455,Curaçao,CUW,2021-07-23,173010.0,91718.0,81292.0,0,165005.0,55.58498227326445
4456,Curaçao,CUW,2021-07-24,173470.0,92072.0,81398.0,0,165005.0,55.7995212266295
4457,Curaçao,CUW,2021-07-27,173812.0,92141.0,81671.0,0,165005.0,55.84133814126845
4458,Curaçao,CUW,2021-07-28,174286.0,92386.0,81900.0,0,165005.0,55.989818490348775
4459,Curaçao,CUW,2021-07-30,174524.0,92447.0,82077.0,0,165005.0,56.02678706705857
4460,Curaçao,CUW,2021-07-31,175129.0,92683.0,82446.0,0,165005.0,56.16981303596861
4461,Curaçao,CUW,2021-08-03,175562.0,92805.0,82757.0,1,165005.0,56.243750189388194
4462,Curaçao,CUW,2021-08-04,175813.0,92896.0,82917.0,0,165005.0,56.29890003333232
4463,Curaçao,CUW,2021-08-06,175931.0,92902.0,83029.0,3,165005.0,56.302536286779194
4464,Curaçao,CUW,2021-08-07,176768.0,93312.0,83456.0,0,165005.0,56.551013605648315
4465,Curaçao,CUW,2021-08-09,177123.0,93603.0,83520.0,0,165005.0,56.72737189782128
4466,Curaçao,CUW,2021-08-10,177321.0,93604.0,83717.0,2,165005.0,56.727977940062424
4467,Curaçao,CUW,2021-08-11,178110.0,94027.0,84083.0,0,165005.0,56.984333808066424
4468,Curaçao,CUW,2021-08-13,178318.0,94028.0,84290.0,0,165005.0,56.98493985030757
4469,Curaçao,CUW,2021-08-14,179137.0,94439.0,84698.0,0,165005.0,57.23402321141784
4470,Curaçao,CUW,2021-08-17,179277.0,94444.0,84833.0,1,165005.0,57.23705342262355
4471,Curaçao,CUW,2021-08-18,179876.0,94829.0,85047.0,1,165005.0,57.47037968546408
4472,Curaçao,CUW,2021-08-20,179997.0,94829.0,85168.0,0,165005.0,57.47037968546408
4473,Curaçao,CUW,2021-08-21,180643.0,95205.0,85438.0,1,165005.0,57.698251568134296
4474,Curaçao,CUW,2021-08-24,180730.0,95205.0,85525.0,1,165005.0,57.698251568134296
4475,Curaçao,CUW,2021-08-25,181226.0,95525.0,85701.0,2,165005.0,57.89218508530044
4476,Curaçao,CUW,2021-08-27,181325.0,95525.0,85800.0,2,165005.0,57.89218508530044
4477,Curaçao,CUW,2021-08-28,181967.0,95893.0,86074.0,0,165005.0,58.115208630041515
4478,Curaçao,CUW,2021-08-29,182119.0,95922.0,86197.0,0,165005.0,58.132783855034695
4479,Curaçao,CUW,2021-08-30,182257.0,95944.0,86313.0,0,165005.0,58.14611678433986
4480,Curaçao,CUW,2021-08-31,182637.0,96118.0,86519.0,1,165005.0,58.25156813429896
4481,Curaçao,CUW,2021-09-01,182930.0,96253.0,86677.0,0,165005.0,58.33338383685343
4482,Curaçao,CUW,2021-09-02,182949.0,96254.0,86695.0,1,165005.0,58.333989879094574
4483,Curaçao,CUW,2021-09-03,182980.0,96255.0,86725.0,0,165005.0,58.33459592133572
4484,Curaçao,CUW,2021-09-04,183570.0,96529.0,87041.0,3,165005.0,58.50065149540923
4485,Curaçao,CUW,2021-09-06,183592.0,96529.0,87063.0,0,165005.0,58.50065149540923
4486,Curaçao,CUW,2021-09-07,183595.0,96529.0,87066.0,2,165005.0,58.50065149540923
4487,Curaçao,CUW,2021-09-08,184056.0,96737.0,87319.0,0,165005.0,58.62670828156723
4488,Curaçao,CUW,2021-09-10,184087.0,96737.0,87350.0,2,165005.0,58.62670828156723
4489,Curaçao,CUW,2021-09-11,184617.0,96932.0,87685.0,2,165005.0,58.74488651859034
4490,Curaçao,CUW,2021-09-14,184659.0,96934.0,87725.0,1,165005.0,58.74609860307264
4491,Curaçao,CUW,2021-09-15,185129.0,97148.0,87981.0,1,165005.0,58.8757916426775
4492,Curaçao,CUW,2021-09-16,185169.0,97150.0,88019.0,0,165005.0,58.87700372715978
4493,Curaçao,CUW,2021-09-18,185694.0,97343.0,88351.0,0,165005.0,58.993969879700614
4494,Curaçao,CUW,2021-09-19,185713.0,97358.0,88355.0,0,165005.0,59.00306051331777
4495,Curaçao,CUW,2021-09-21,186146.0,97503.0,88643.0,3,165005.0,59.09093663828369
4496,Curaçao,CUW,2021-09-22,186219.0,97531.0,88688.0,0,165005.0,59.10790582103572
4497,Curaçao,CUW,2021-09-23,186226.0,97531.0,88695.0,0,165005.0,59.10790582103572
4498,Curaçao,CUW,2021-09-24,186258.0,97535.0,88723.0,0,165005.0,59.110329990000295
4499,Curaçao,CUW,2021-09-25,186793.0,97724.0,89069.0,0,165005.0,59.224871973576555
4500,Curaçao,CUW,2021-09-28,186826.0,97725.0,89101.0,2,165005.0,59.2254780158177
4501,Curaçao,CUW,2021-09-29,187252.0,97897.0,89355.0,1,165005.0,59.329717281294506
4502,Curaçao,CUW,2021-10-01,187283.0,97897.0,89386.0,0,165005.0,59.329717281294506
4503,Curaçao,CUW,2021-10-02,187772.0,98134.0,89638.0,1,165005.0,59.47334929244569
4504,Curaçao,CUW,2021-10-05,187794.0,98134.0,89660.0,1,165005.0,59.47334929244569
4505,Curaçao,CUW,2021-10-06,188248.0,98374.0,89874.0,1,165005.0,59.618799430320294
4506,Curaçao,CUW,2021-10-08,188290.0,98374.0,89916.0,3,165005.0,59.618799430320294
4507,Curaçao,CUW,2021-10-09,188751.0,98610.0,90141.0,0,165005.0,59.761825399230325
4508,Cyprus,CYP,2021-01-23,17739.0,15322.0,2057.0,1,1217965.0,1.2580000246312497
4509,Cyprus,CYP,2021-01-30,25519.0,19618.0,5551.0,0,1217965.0,1.6107195198548399
4510,Cyprus,CYP,2021-02-06,32837.0,22813.0,10024.0,2,1217965.0,1.873042328802552
4511,Cyprus,CYP,2021-02-13,44429.0,29592.0,14837.0,1,1217965.0,2.4296264670988084
4512,Cyprus,CYP,2021-02-20,56791.0,37570.0,19221.0,1,1217965.0,3.084653499895317
4513,Cyprus,CYP,2021-02-23,64562.0,44239.0,20323.0,1,1217965.0,3.632206179980541
4514,Cyprus,CYP,2021-02-26,76176.0,53617.0,22559.0,0,1217965.0,4.402179044553826
4515,Cyprus,CYP,2021-03-07,99275.0,70534.0,28741.0,0,1217965.0,5.7911352132450435
4516,Cyprus,CYP,2021-03-20,129438.0,93475.0,35963.0,0,1217965.0,7.674686875238615
4517,Cyprus,CYP,2021-04-03,161526.0,114660.0,46866.0,1,1217965.0,9.414063622517888
4518,Cyprus,CYP,2021-04-07,174626.0,124165.0,50461.0,2,1217965.0,10.194463716116637
4519,Cyprus,CYP,2021-04-09,183225.0,130937.0,52288.0,2,1217965.0,10.75047312525401
4520,Cyprus,CYP,2021-04-16,202441.0,145357.0,57084.0,6,1217965.0,11.934415192554795
4521,Cyprus,CYP,2021-04-19,214675.0,156682.0,57993.0,3,1217965.0,12.86424486746335
4522,Cyprus,CYP,2021-04-20,219654.0,161389.0,58265.0,3,1217965.0,13.25070917472998
4523,Cyprus,CYP,2021-04-21,224352.0,165558.0,58794.0,1,1217965.0,13.593001440928104
4524,Cyprus,CYP,2021-04-23,236265.0,176082.0,60183.0,1,1217965.0,14.457065679227235
4525,Cyprus,CYP,2021-05-01,287816.0,218323.0,69463.0,4,1217965.0,17.925227736429207
4526,Cyprus,CYP,2021-05-06,332423.0,252792.0,79631.0,1,1217965.0,20.755276218938967
4527,Cyprus,CYP,2021-05-10,371430.0,284264.0,87166.0,2,1217965.0,23.339258517280875
4528,Cyprus,CYP,2021-05-11,384639.0,293180.0,91459.0,1,1217965.0,24.071299257367823
4529,Cyprus,CYP,2021-05-12,400004.0,305274.0,94730.0,2,1217965.0,25.06426703558805
4530,Cyprus,CYP,2021-05-14,424489.0,320309.0,104180.0,1,1217965.0,26.29870316470506
4531,Cyprus,CYP,2021-05-16,434550.0,325648.0,108902.0,0,1217965.0,26.737057304602345
4532,Cyprus,CYP,2021-05-17,448734.0,334258.0,114476.0,0,1217965.0,27.443974170029517
4533,Cyprus,CYP,2021-05-18,461901.0,340015.0,121886.0,1,1217965.0,27.91664785112873
4534,Cyprus,CYP,2021-05-19,476020.0,347840.0,128180.0,1,1217965.0,28.559112946595345
4535,Cyprus,CYP,2021-05-21,504008.0,356376.0,147632.0,2,1217965.0,29.259954103771456
4536,Cyprus,CYP,2021-05-23,522144.0,361142.0,161002.0,1,1217965.0,29.65126255680582
4537,Cyprus,CYP,2021-05-24,533282.0,369970.0,163312.0,1,1217965.0,30.37607813032394
4538,Cyprus,CYP,2021-05-26,560664.0,376676.0,183988.0,1,1217965.0,30.926668664534695
4539,Cyprus,CYP,2021-05-27,572426.0,381409.0,191017.0,0,1217965.0,31.31526768010575
4540,Cyprus,CYP,2021-05-30,595906.0,386710.0,209196.0,0,1217965.0,31.750501861711953
4541,Cyprus,CYP,2021-06-01,615264.0,387966.0,227298.0,0,1217965.0,31.85362469364883
4542,Cyprus,CYP,2021-06-02,622305.0,388475.0,233830.0,0,1217965.0,31.895415713916247
4543,Cyprus,CYP,2021-06-03,632437.0,394877.0,237560.0,1,1217965.0,32.42104658179833
4544,Cyprus,CYP,2021-06-06,649005.0,403013.0,245992.0,0,1217965.0,33.0890460727525
4545,Cyprus,CYP,2021-06-07,654896.0,404314.0,250582.0,0,1217965.0,33.19586359213935
4546,Cyprus,CYP,2021-06-08,662063.0,408513.0,253550.0,1,1217965.0,33.540618983304114
4547,Cyprus,CYP,2021-06-09,673101.0,413032.0,260069.0,1,1217965.0,33.911647707446434
4548,Cyprus,CYP,2021-06-10,681219.0,415577.0,265642.0,2,1217965.0,34.1206028087835
4549,Cyprus,CYP,2021-06-11,689776.0,421974.0,267802.0,4,1217965.0,34.64582315583781
4550,Cyprus,CYP,2021-06-12,701370.0,425661.0,275709.0,1,1217965.0,34.9485412142385
4551,Cyprus,CYP,2021-06-15,718775.0,436280.0,282495.0,1,1217965.0,35.820405348265346
4552,Cyprus,CYP,2021-06-16,728458.0,439561.0,288897.0,0,1217965.0,36.08978911545077
4553,Cyprus,CYP,2021-06-17,739365.0,443121.0,296244.0,0,1217965.0,36.382079944826
4554,Cyprus,CYP,2021-06-19,753106.0,447383.0,305723.0,0,1217965.0,36.732007898420726
4555,Cyprus,CYP,2021-06-23,768273.0,452062.0,316211.0,0,1217965.0,37.116173289051815
4556,Cyprus,CYP,2021-06-24,777935.0,453823.0,324112.0,0,1217965.0,37.26075872459389
4557,Cyprus,CYP,2021-06-30,809234.0,462527.0,346707.0,0,1217965.0,37.97539338158322
4558,Cyprus,CYP,2021-07-02,829778.0,465528.0,364250.0,0,1217965.0,38.22178798241328
4559,Cyprus,CYP,2021-07-03,835997.0,467846.0,368151.0,0,1217965.0,38.412105438169405
4560,Cyprus,CYP,2021-07-05,849209.0,469213.0,379996.0,5,1217965.0,38.524341832482875
4561,Cyprus,CYP,2021-07-06,856951.0,470045.0,386906.0,1,1217965.0,38.5926524982245
4562,Cyprus,CYP,2021-07-07,867092.0,471757.0,395335.0,0,1217965.0,38.733214829654386
4563,Cyprus,CYP,2021-07-08,876257.0,474819.0,401438.0,0,1217965.0,38.9846177845833
4564,Cyprus,CYP,2021-07-09,883863.0,478966.0,404897.0,0,1217965.0,39.32510375913922
4565,Cyprus,CYP,2021-07-10,887110.0,479265.0,407845.0,0,1217965.0,39.349652904640116
4566,Cyprus,CYP,2021-07-12,897325.0,484650.0,412675.0,0,1217965.0,39.79178383615293
4567,Cyprus,CYP,2021-07-13,903842.0,488013.0,415829.0,0,1217965.0,40.06790014491386
4568,Cyprus,CYP,2021-07-14,910376.0,491156.0,419220.0,2,1217965.0,40.325953537252715
4569,Cyprus,CYP,2021-07-15,916819.0,495815.0,421004.0,1,1217965.0,40.70847684457271
4570,Cyprus,CYP,2021-07-17,925470.0,500856.0,424614.0,1,1217965.0,41.12236394313465
4571,Cyprus,CYP,2021-07-19,934112.0,505175.0,428937.0,1,1217965.0,41.476971834166
4572,Cyprus,CYP,2021-07-20,941398.0,508507.0,432891.0,5,1217965.0,41.75054291379473
4573,Cyprus,CYP,2021-07-21,946070.0,511744.0,434326.0,1,1217965.0,42.01631409769575
4574,Cyprus,CYP,2021-07-22,950981.0,514732.0,436249.0,3,1217965.0,42.26164134437361
4575,Cyprus,CYP,2021-07-24,958796.0,518739.0,440057.0,0,1217965.0,42.590632735751846
4576,Cyprus,CYP,2021-07-25,959464.0,518739.0,440725.0,1,1217965.0,42.590632735751846
4577,Cyprus,CYP,2021-07-27,970077.0,526537.0,443540.0,3,1217965.0,43.230881018748484
4578,Cyprus,CYP,2021-07-28,974906.0,528889.0,446017.0,6,1217965.0,43.423990016133466
4579,Cyprus,CYP,2021-07-29,980404.0,530879.0,449525.0,2,1217965.0,43.5873773055876
4580,Cyprus,CYP,2021-08-02,994390.0,534809.0,459581.0,1,1217965.0,43.910046676218116
4581,Cyprus,CYP,2021-08-03,1001047.0,537939.0,463108.0,4,1217965.0,44.16703271440476
4582,Cyprus,CYP,2021-08-04,1007555.0,541654.0,465901.0,4,1217965.0,44.47204968944099
4583,Cyprus,CYP,2021-08-05,1014151.0,544375.0,469776.0,1,1217965.0,44.695455123915714
4584,Cyprus,CYP,2021-08-07,1021406.0,547497.0,473909.0,4,1217965.0,44.95178432877792
4585,Cyprus,CYP,2021-08-09,1027680.0,550138.0,477542.0,4,1217965.0,45.16862143000825
4586,Cyprus,CYP,2021-08-10,1032223.0,551313.0,480910.0,3,1217965.0,45.265093824535185
4587,Cyprus,CYP,2021-08-11,1036664.0,552214.0,484450.0,3,1217965.0,45.3390696777001
4588,Cyprus,CYP,2021-08-12,1040915.0,553943.0,486972.0,6,1217965.0,45.48102777994442
4589,Cyprus,CYP,2021-08-13,1047310.0,556568.0,490742.0,3,1217965.0,45.69655121452587
4590,Cyprus,CYP,2021-08-16,1051470.0,557676.0,493794.0,0,1217965.0,45.787522629960634
4591,Cyprus,CYP,2021-08-17,1056083.0,558543.0,497540.0,5,1217965.0,45.85870694149668
4592,Cyprus,CYP,2021-08-18,1060680.0,561189.0,499491.0,3,1217965.0,46.07595456355478
4593,Cyprus,CYP,2021-08-20,1068962.0,564903.0,504059.0,4,1217965.0,46.380889434425455
4594,Cyprus,CYP,2021-08-21,1069123.0,564904.0,504219.0,6,1217965.0,46.38097153859101
4595,Cyprus,CYP,2021-08-26,1085014.0,570003.0,515011.0,0,1217965.0,46.79962067875514
4596,Cyprus,CYP,2021-08-30,1094400.0,573924.0,520476.0,2,1217965.0,47.12155111189566
4597,Cyprus,CYP,2021-09-01,1098334.0,575773.0,522561.0,2,1217965.0,47.27336171400656
4598,Cyprus,CYP,2021-09-02,1101034.0,576637.0,524397.0,4,1217965.0,47.34429971304594
4599,Cyprus,CYP,2021-09-03,1105484.0,578477.0,527007.0,1,1217965.0,47.49537137766684
4600,Cyprus,CYP,2021-09-06,1110044.0,581422.0,528622.0,2,1217965.0,47.73716814522585
4601,Cyprus,CYP,2021-09-08,1115513.0,583768.0,531745.0,2,1217965.0,47.9297845176175
4602,Cyprus,CYP,2021-09-09,1117393.0,584336.0,533057.0,5,1217965.0,47.97641968365265
